Order_ID,Order_Date,Region,Sales_Channel,Product_Category,Payment_Method,Units_Sold,Unit_Price,Discount,Customer_Rating,Delivery_Days,Inventory_Available,Gross_Sales,Net_Sales,Cost,Profit,Profit_Margin
RET-50498,2024-02-08 13:41:42.780867632,North,Online,Clothing,Net Banking,2,786.4,0.15,4.1,5.0,142,1572.8,1336.88,753.41,583.47,43.64
RET-50499,2024-02-09 09:11:00.734149056,North,Online,Clothing,Cash,4,704.79,0.1,3.9,3.0,132,2819.16,2537.24,1247.72,1289.52,50.82
RET-50500,2024-02-10 04:40:18.687430480,South,Wholesale,Clothing,Credit Card,4,300.75,0.05,2.8,3.0,100,1203.0,1142.85,676.38,466.47,40.82
RET-50501,2024-02-11 00:09:36.640711904,West,Online,Electronics,Cash,8,1404.97,0.1,2.4,4.0,117,11239.76,10115.78,6378.67,3737.11,36.94
RET-50502,2024-02-11 19:38:54.593993328,East,Wholesale,Clothing,Debit Card,14,993.31,0.2,4.3,3.0,227,13906.34,11125.07,8964.96,2160.11,19.42
RET-50503,2024-02-12 15:08:12.547274748,North,Online,Office Supplies,Cash,1,1029.37,0.15,3.9,5.0,21,1029.37,874.96,713.49,161.47,18.45
RET-50504,2024-02-13 10:37:30.500556172,South,Online,Office Supplies,Debit Card,3,1198.2,0.0,3.5,3.0,22,3594.6,3594.6,1827.11,1767.49,49.17
RET-50505,2024-02-14 06:06:48.453837596,South,Online,Furniture,Credit Card,5,757.33,0.15,4.1,1.0,32,3786.65,3218.65,2228.54,990.11,30.76
RET-50506,2024-02-15 01:36:06.407119020,West,Online,Office Supplies,Debit Card,2,1355.4,0.1,4.1,8.0,89,2710.8,2439.72,1502.04,937.68,38.43
RET-50507,2024-02-15 21:05:24.360400444,North,Store,Office Supplies,Net Banking,1,594.74,0.0,3.3,5.0,107,594.74,594.74,427.58,167.16,28.11
RET-50508,2024-02-16 16:34:42.313681868,East,Store,Beauty,Cash,13,1113.29,0.05,3.2,6.0,175,14472.77,13749.13,10805.56,2943.57,21.41
RET-50509,2024-02-17 12:04:00.266963292,South,Online,Clothing,Cash,4,999.4,0.15,4.5,1.0,31,3997.6,3397.96,2501.73,896.23,26.38
RET-50510,2024-02-18 07:33:18.220244716,West,Online,Electronics,Debit Card,9,395.32,0.1,3.3,2.0,66,3557.88,3202.09,2031.3,1170.79,36.56
RET-50511,2024-02-19 03:02:36.173526140,North,Store,Electronics,UPI,13,545.82,0.1,4.1,5.0,189,7095.66,6386.09,3146.31,3239.78,50.73
RET-50512,2024-02-19 22:31:54.126807564,West,Wholesale,Beauty,Debit Card,11,816.44,0.05,4.0,9.0,231,8980.84,8531.8,6779.5,1752.3,20.54
RET-50513,2024-02-20 18:01:12.080088988,East,Online,Clothing,UPI,1,832.56,0.0,3.8,5.0,212,832.56,832.56,664.24,168.32,20.22
RET-50514,2024-02-21 13:30:30.033370412,East,Store,Furniture,Cash,5,1420.2,0.1,3.8,4.0,70,7101.0,6390.9,4462.3,1928.6,30.18
RET-50515,2024-02-22 08:59:47.986651832,South,Store,Furniture,Net Banking,1,922.26,0.05,3.9,5.0,231,922.26,876.15,684.39,191.76,21.89
RET-50516,2024-02-23 04:29:05.939933256,North,Online,Clothing,Net Banking,14,1160.75,0.0,3.9,2.0,23,16250.5,16250.5,9624.3,6626.2,40.78
RET-50517,2024-02-23 23:58:23.893214680,South,Online,Clothing,Cash,7,919.98,0.1,3.2,2.0,139,6439.86,5795.87,3470.09,2325.78,40.13
RET-50518,2024-02-24 19:27:41.846496104,East,Store,Beauty,Net Banking,14,222.85,0.1,3.8,6.0,58,3119.9,2807.91,2270.34,537.57,19.14
RET-50519,2024-02-25 14:56:59.799777528,East,Store,Office Supplies,Credit Card,6,1107.51,0.05,4.4,5.0,167,6645.06,6312.81,3751.45,2561.36,40.57
RET-50520,2024-02-26 10:26:17.753058952,South,Store,Beauty,Credit Card,8,694.13,0.0,5.0,5.0,194,5553.04,5553.04,3522.94,2030.1,36.56
RET-50521,2024-02-27 05:55:35.706340376,North,Store,Office Supplies,Cash,1,1081.58,0.15,4.9,7.0,37,1081.58,919.34,542.93,376.41,40.94
RET-50522,2024-02-28 01:24:53.659621800,East,Online,Electronics,Credit Card,14,729.33,0.1,2.4,5.0,238,10210.62,9189.56,5085.74,4103.82,44.66
RET-50523,2024-02-28 20:54:11.612903224,West,Online,Office Supplies,Cash,13,1837.69,0.0,4.6,2.0,133,23889.97,23889.97,15016.07,8873.9,37.14
RET-50524,2024-02-29 16:23:29.566184648,South,Store,Beauty,Debit Card,8,1164.72,0.15,4.0,8.0,245,9317.76,7920.1,5829.29,2090.81,26.4
RET-50525,2024-03-01 11:52:47.519466072,North,Online,Office Supplies,Cash,4,1901.6,0.05,3.3,6.0,36,7606.4,7226.08,5282.51,1943.57,26.9
RET-50526,2024-03-02 07:22:05.472747496,North,Online,Office Supplies,Net Banking,7,1994.17,0.15,3.8,6.0,202,13959.19,11865.31,5885.63,5979.68,50.4
RET-50527,2024-03-03 02:51:23.426028920,North,Online,Office Supplies,UPI,7,830.28,0.15,4.8,3.0,83,5811.96,4940.17,2921.2,2018.97,40.87
RET-50528,2024-03-03 22:20:41.379310344,South,Store,Electronics,Cash,11,2038.57,0.0,4.1,5.0,141,22424.27,22424.27,16918.07,5506.2,24.55
RET-50529,2024-03-04 17:49:59.332591768,East,Online,Clothing,Net Banking,5,1392.36,0.1,3.7,7.0,47,6961.8,6265.62,4778.79,1486.83,23.73
RET-50530,2024-03-05 13:19:17.285873192,North,Wholesale,Electronics,UPI,10,603.3,0.15,3.5,3.0,100,6033.0,5128.05,3031.21,2096.84,40.89
RET-50531,2024-03-06 08:48:35.239154616,South,Online,Clothing,Net Banking,12,1112.87,0.2,3.8,6.0,84,13354.44,10683.55,8034.62,2648.93,24.79
RET-50532,2024-03-07 04:17:53.192436040,West,Online,Office Supplies,Net Banking,3,1275.66,0.1,3.8,7.0,55,3826.98,3444.28,2498.01,946.27,27.47
RET-50533,2024-03-07 23:47:11.145717464,South,Online,Furniture,Debit Card,11,2739.48,0.1,3.3,8.0,55,30134.28,27120.85,16239.57,10881.28,40.12
RET-50534,2024-03-08 19:16:29.098998888,South,Online,Electronics,Debit Card,8,956.72,0.2,2.9,2.0,117,7653.76,6123.01,4047.96,2075.05,33.89
RET-50535,2024-03-09 14:45:47.052280312,South,Online,Electronics,Net Banking,3,3331.37,0.0,3.3,2.0,10,9994.11,9994.11,5383.47,4610.64,46.13
RET-50536,2024-03-10 10:15:05.005561736,North,Online,Electronics,Credit Card,1,1979.3,0.1,4.1,3.0,125,1979.3,1781.37,872.94,908.43,51.0
RET-50537,2024-03-11 05:44:22.958843160,South,Online,Furniture,Net Banking,13,,0.1,2.5,4.0,39,3947.19,3552.47,1973.14,1579.33,44.46
RET-50538,2024-03-12 01:13:40.912124584,South,Store,Beauty,Cash,13,612.13,0.05,3.3,4.0,24,7957.69,7559.81,5106.76,2453.05,32.45
RET-50539,2024-03-12 20:42:58.865406008,North,Store,Electronics,Net Banking,1,1756.95,0.1,5.0,5.0,103,1756.95,1581.26,1177.25,404.01,25.55
RET-50540,2024-03-13 16:12:16.818687432,East,Online,Electronics,Credit Card,8,465.96,0.05,4.3,5.0,68,3727.68,3541.3,2799.44,741.86,20.95
RET-50541,2024-03-14 11:41:34.771968856,North,Wholesale,Furniture,Credit Card,2,1635.32,0.0,5.0,3.0,107,3270.64,3270.64,2560.52,710.12,21.71
RET-50542,2024-03-15 07:10:52.725250280,West,Store,Beauty,Cash,1,2947.69,0.05,4.6,6.0,241,2947.69,2800.31,1388.51,1411.8,50.42
RET-50543,2024-03-16 02:40:10.678531704,South,Store,Beauty,Cash,1,1008.05,0.0,4.7,2.0,152,1008.05,1008.05,778.58,229.47,22.76
RET-50544,2024-03-16 22:09:28.631813128,South,Store,Office Supplies,Cash,14,2996.13,0.1,4.5,4.0,92,41945.82,37751.24,19460.63,18290.61,48.45
RET-50545,2024-03-17 17:38:46.585094552,North,Online,Office Supplies,Debit Card,8,2837.37,0.15,3.6,2.0,105,22698.96,19294.12,9805.93,9488.19,49.18
RET-50546,2024-03-18 13:08:04.538375976,South,Store,Electronics,Net Banking,14,1156.85,0.0,4.1,8.0,35,16195.9,16195.9,9492.37,6703.53,41.39
RET-50547,2024-03-19 08:37:22.491657400,North,Store,Office Supplies,Cash,11,1174.26,0.15,5.0,1.0,106,12916.86,10979.33,6358.56,4620.77,42.09
RET-50548,2024-03-20 04:06:40.444938824,North,Wholesale,Beauty,Net Banking,11,1350.03,0.05,4.2,3.0,23,14850.33,14107.81,10824.13,3283.68,23.28
RET-50549,2024-03-20 23:35:58.398220248,North,Store,Beauty,Debit Card,2,1602.4,0.0,3.8,2.0,212,3204.8,3204.8,1955.64,1249.16,38.98
RET-50550,2024-03-21 19:05:16.351501672,West,Wholesale,Electronics,Net Banking,7,436.04,0.05,3.9,6.0,169,3052.28,2899.67,1679.55,1220.12,42.08
RET-50551,2024-03-22 14:34:34.304783096,North,Store,Office Supplies,UPI,8,1092.13,0.05,4.9,6.0,237,8737.04,8300.19,5504.18,2796.01,33.69
RET-50552,2024-03-23 10:03:52.258064520,North,Store,Electronics,Credit Card,9,404.42,0.15,3.1,4.0,45,3639.78,3093.81,2477.14,616.67,19.93
RET-50553,2024-03-24 05:33:10.211345944,East,Online,Furniture,Debit Card,2,958.86,0.1,5.0,2.0,83,1917.72,1725.95,993.79,732.16,42.42
RET-50554,2024-03-25 01:02:28.164627360,North,Store,Beauty,Debit Card,1,1040.51,0.0,3.8,2.0,140,1040.51,1040.51,792.13,248.38,23.87
RET-50555,2024-03-25 20:31:46.117908784,West,Wholesale,Electronics,UPI,9,368.24,0.0,3.9,3.0,131,3314.16,3314.16,2411.7,902.46,27.23
RET-50556,2024-03-26 16:01:04.071190208,North,Online,Office Supplies,Debit Card,2,527.83,0.1,3.7,5.0,246,1055.66,950.09,607.58,342.51,36.05
RET-50557,2024-03-27 11:30:22.024471632,West,Online,Furniture,Net Banking,14,926.41,0.1,4.1,7.0,29,12969.74,11672.77,8559.31,3113.46,26.67
RET-50558,2024-03-28 06:59:39.977753056,East,Online,Clothing,Net Banking,5,4886.84,0.1,4.0,5.0,195,24434.2,21990.78,14272.69,7718.09,35.1
RET-50559,2024-03-29 02:28:57.931034480,West,Online,Clothing,UPI,13,487.21,0.0,4.3,7.0,137,6333.73,6333.73,4551.38,1782.35,28.14
RET-50560,2024-03-29 21:58:15.884315904,South,Online,Clothing,Cash,6,1301.19,0.1,3.7,4.0,185,7807.14,7026.43,4215.97,2810.46,40.0
RET-50561,2024-03-30 17:27:33.837597328,West,Online,Furniture,UPI,6,671.34,0.05,3.2,4.0,78,4028.04,3826.64,2454.91,1371.73,35.85
RET-50562,2024-03-31 12:56:51.790878752,West,Online,Clothing,Debit Card,11,940.39,0.0,3.5,5.0,245,10344.29,10344.29,5705.86,4638.43,44.84
RET-50563,2024-04-01 08:26:09.744160176,West,Store,Office Supplies,Credit Card,13,2276.61,0.05,3.3,5.0,225,29595.93,28116.13,16509.8,11606.33,41.28
RET-50564,2024-04-02 03:55:27.697441600,West,Online,Furniture,Cash,3,1468.34,0.1,3.0,3.0,59,4405.02,3964.52,3241.33,723.19,18.24
RET-50565,2024-04-02 23:24:45.650723024,West,Store,Beauty,Debit Card,7,1582.61,0.1,4.3,6.0,107,11078.27,9970.44,6809.8,3160.64,31.7
RET-50566,2024-04-03 18:54:03.604004448,West,Wholesale,Furniture,Debit Card,2,1648.75,0.05,4.3,5.0,83,3297.5,3132.62,2171.48,961.14,30.68
RET-50567,2024-04-04 14:23:21.557285872,South,Online,Office Supplies,Debit Card,10,1744.37,0.1,2.8,3.0,34,17443.7,15699.33,9276.45,6422.88,40.91
RET-50568,2024-04-05 09:52:39.510567296,North,Online,Office Supplies,Net Banking,10,294.44,0.05,3.2,6.0,181,2944.4,2797.18,1926.72,870.46,31.12
RET-50569,2024-04-06 05:21:57.463848720,South,Store,Clothing,Cash,2,1542.26,0.1,4.7,4.0,94,3084.52,2776.07,1575.28,1200.79,43.26
RET-50570,2024-04-07 00:51:15.417130144,East,Online,Office Supplies,Debit Card,13,1135.44,0.15,4.3,4.0,218,14760.72,12546.61,7619.29,4927.32,39.27
RET-50571,2024-04-07 20:20:33.370411568,South,Store,Furniture,Cash,14,1553.74,0.1,4.8,4.0,98,21752.36,19577.12,15913.6,3663.52,18.71
RET-50572,2024-04-08 15:49:51.323692992,West,Store,Clothing,Credit Card,13,2066.73,0.05,3.4,5.0,152,26867.49,25524.12,18894.49,6629.63,25.97
RET-50573,2024-04-09 11:19:09.276974416,West,Online,Clothing,UPI,12,1572.24,0.0,2.4,6.0,18,18866.88,18866.88,11826.8,7040.08,37.31
RET-50574,2024-04-10 06:48:27.230255840,West,Store,Clothing,Debit Card,11,1879.64,0.05,2.8,2.0,96,20676.04,19642.24,13165.46,6476.78,32.97
RET-50575,2024-04-11 02:17:45.183537264,South,Store,Clothing,Debit Card,4,560.39,0.15,4.2,5.0,221,2241.56,1905.33,1115.48,789.85,41.45
RET-50576,2024-04-11 21:47:03.136818688,North,Store,Office Supplies,Debit Card,14,1605.44,0.05,3.1,4.0,116,22476.16,21352.35,15356.39,5995.96,28.08
RET-50577,2024-04-12 17:16:21.090100112,West,Wholesale,Clothing,Debit Card,5,1117.73,0.1,4.9,3.0,67,5588.65,5029.78,2913.62,2116.16,42.07
RET-50578,2024-04-13 12:45:39.043381536,North,Online,Beauty,Debit Card,8,1134.4,0.0,4.0,2.0,173,9075.2,9075.2,6954.85,2120.35,23.36
RET-50579,2024-04-14 08:14:56.996662960,West,Store,Beauty,Credit Card,10,2793.82,0.0,4.3,6.0,128,27938.2,27938.2,22399.84,5538.36,19.82
RET-50580,2024-04-15 03:44:14.949944384,East,Store,Furniture,Cash,11,873.44,0.15,4.4,4.0,236,9607.84,8166.66,5779.1,2387.56,29.24
RET-50581,2024-04-15 23:13:32.903225808,East,Online,Office Supplies,Net Banking,5,778.04,0.1,4.7,5.0,87,3890.2,3501.18,1920.04,1581.14,45.16
RET-50582,2024-04-16 18:42:50.856507232,North,Store,Electronics,Debit Card,6,510.94,0.0,4.1,5.0,35,3065.64,3065.64,1927.63,1138.01,37.12
RET-50583,2024-04-17 14:12:08.809788656,North,Store,Clothing,UPI,7,990.23,0.15,4.2,7.0,214,6931.61,5891.87,3407.12,2484.75,42.17
RET-50584,2024-04-18 09:41:26.763070080,North,Online,Beauty,Debit Card,5,2406.73,0.15,2.7,7.0,240,12033.65,10228.6,6188.88,4039.72,39.49
RET-50585,2024-04-19 05:10:44.716351504,South,Wholesale,Furniture,Net Banking,5,405.86,0.1,3.2,6.0,75,2029.3,1826.37,977.35,849.02,46.49
RET-50586,2024-04-20 00:40:02.669632928,North,Store,Clothing,UPI,13,1412.86,0.05,4.3,6.0,36,18367.18,17448.82,11962.52,5486.3,31.44
RET-50587,2024-04-20 20:09:20.622914352,East,Online,Electronics,Credit Card,4,231.32,0.05,4.1,9.0,122,925.28,879.02,518.9,360.12,40.97
RET-50588,2024-04-21 15:38:38.576195776,South,Store,Clothing,Cash,7,766.17,0.05,3.7,5.0,51,5363.19,5095.03,2733.63,2361.4,46.35
RET-50589,2024-04-22 11:07:56.529477200,North,Store,Electronics,Credit Card,3,1594.71,0.1,3.5,6.0,136,4784.13,4305.72,3441.54,864.18,20.07
RET-50590,2024-04-23 06:37:14.482758624,East,Store,Electronics,Net Banking,11,845.57,0.0,4.4,6.0,117,9301.27,9301.27,4557.17,4744.1,51.0
RET-50591,2024-04-24 02:06:32.436040048,West,Wholesale,Furniture,Debit Card,12,549.36,0.15,4.1,3.0,120,6592.32,5603.47,4592.1,1011.37,18.05
RET-50592,2024-04-24 21:35:50.389321472,North,Wholesale,Clothing,Cash,7,944.57,0.2,3.7,5.0,45,6611.99,5289.59,2726.0,2563.59,48.46
RET-50593,2024-04-25 17:05:08.342602896,East,Online,Beauty,Net Banking,1,2282.43,0.1,5.0,5.0,217,2282.43,2054.19,1295.95,758.24,36.91
RET-50594,2024-04-26 12:34:26.295884320,North,Store,Office Supplies,Net Banking,2,3164.77,0.0,3.8,5.0,142,6329.54,6329.54,4083.48,2246.06,35.49
RET-50595,2024-04-27 08:03:44.249165736,West,Online,Office Supplies,Net Banking,4,3206.75,0.05,3.5,5.0,206,12827.0,12185.65,8920.33,3265.32,26.8
RET-50596,2024-04-28 03:33:02.202447160,North,Online,Office Supplies,Credit Card,2,1869.76,0.0,4.8,5.0,111,3739.52,3739.52,2957.68,781.84,20.91
RET-50597,2024-04-28 23:02:20.155728584,North,Online,Beauty,Credit Card,4,1516.94,0.1,3.4,6.0,147,6067.76,5460.98,3337.16,2123.82,38.89
RET-50598,2024-04-29 18:31:38.109010008,West,Online,Office Supplies,Net Banking,8,2277.59,0.05,3.5,3.0,75,18220.72,17309.68,12462.64,4847.04,28.0
RET-50599,2024-04-30 14:00:56.062291432,North,Store,Electronics,Debit Card,9,565.91,0.05,4.2,5.0,243,5093.19,4838.53,2363.28,2475.25,51.16
RET-50600,2024-05-01 09:30:14.015572856,North,Store,Furniture,UPI,10,639.12,0.0,5.0,3.0,216,6391.2,6391.2,3120.75,3270.45,51.17
RET-50601,2024-05-02 04:59:31.968854280,North,Online,Clothing,Credit Card,14,2778.28,0.1,3.7,1.0,238,38895.92,35006.33,20800.49,14205.84,40.58
RET-50602,2024-05-03 00:28:49.922135704,North,Store,Furniture,Net Banking,11,2093.63,0.1,2.6,2.0,103,23029.93,20726.94,12665.4,8061.54,38.89
RET-50603,2024-05-03 19:58:07.875417128,South,Store,Office Supplies,UPI,7,2119.38,0.1,4.7,5.0,193,14835.66,13352.09,8159.11,5192.98,38.89
RET-50604,2024-05-04 15:27:25.828698552,West,Wholesale,Office Supplies,Net Banking,5,,0.0,4.0,6.0,200,6930.6,6930.6,4315.85,2614.75,37.73
RET-50605,2024-05-05 10:56:43.781979976,West,Online,Clothing,Debit Card,13,701.93,0.1,4.6,4.0,225,9125.09,8212.58,5675.9,2536.68,30.89
RET-50606,2024-05-06 06:26:01.735261400,East,Online,Furniture,Net Banking,1,594.67,0.15,4.3,4.0,70,594.67,505.47,279.95,225.52,44.62
RET-50607,2024-05-07 01:55:19.688542824,East,Online,Clothing,UPI,11,2207.92,0.15,4.8,5.0,73,24287.12,20644.05,12576.71,8067.34,39.08
RET-50608,2024-05-07 21:24:37.641824248,North,Online,Beauty,Credit Card,8,2425.79,0.2,4.1,4.0,192,19406.32,15525.06,9202.48,6322.58,40.72
RET-50609,2024-05-08 16:53:55.595105672,North,Online,Furniture,UPI,7,579.27,0.15,2.8,6.0,30,4054.89,3446.66,2817.59,629.07,18.25
RET-50610,2024-05-09 12:23:13.548387096,South,Online,Clothing,UPI,3,742.03,0.1,3.9,7.0,23,2226.09,2003.48,1076.74,926.74,46.26
RET-50611,2024-05-10 07:52:31.501668520,East,Online,Furniture,Cash,4,1122.37,0.0,5.0,7.0,206,4489.48,4489.48,2234.8,2254.68,50.22
RET-50612,2024-05-11 03:21:49.454949944,West,Online,Electronics,Cash,5,2118.77,0.2,5.0,3.0,165,10593.85,8475.08,4608.16,3866.92,45.63
RET-50613,2024-05-11 22:51:07.408231368,North,Online,Furniture,Debit Card,1,961.72,0.0,4.8,3.0,244,961.72,961.72,698.54,263.18,27.37
RET-50614,2024-05-12 18:20:25.361512792,North,Store,Electronics,UPI,8,689.61,0.05,4.1,8.0,181,5516.88,5241.04,2816.44,2424.6,46.26
RET-50615,2024-05-13 13:49:43.314794216,East,Store,Office Supplies,Credit Card,8,2281.41,0.15,3.3,7.0,109,18251.28,15513.59,10557.46,4956.13,31.95
RET-50616,2024-05-14 09:19:01.268075640,West,Online,Beauty,Cash,6,1769.24,0.2,5.0,7.0,102,10615.44,8492.35,6034.79,2457.56,28.94
RET-50617,2024-05-15 04:48:19.221357064,North,Online,Office Supplies,UPI,13,764.19,0.05,3.3,5.0,153,9934.47,9437.75,5418.08,4019.67,42.59
RET-50618,2024-05-16 00:17:37.174638488,South,Store,Electronics,Credit Card,7,781.72,0.15,4.0,4.0,210,5472.04,4651.23,3536.77,1114.46,23.96
RET-50619,2024-05-16 19:46:55.127919912,West,Store,Clothing,Net Banking,2,2468.98,0.0,3.8,6.0,175,4937.96,4937.96,3963.81,974.15,19.73
RET-50620,2024-05-17 15:16:13.081201336,West,Online,Beauty,UPI,1,521.92,0.05,4.3,3.0,160,521.92,495.82,281.13,214.69,43.3
RET-50621,2024-05-18 10:45:31.034482760,West,Store,Electronics,UPI,6,991.98,0.0,4.4,4.0,213,5951.88,5951.88,3551.52,2400.36,40.33
RET-50622,2024-05-19 06:14:48.987764184,South,Wholesale,Office Supplies,Credit Card,3,1607.0,0.1,5.0,6.0,82,4821.0,4338.9,2888.78,1450.12,33.42
RET-50623,2024-05-20 01:44:06.941045608,West,Store,Beauty,Cash,13,1335.32,0.0,5.0,5.0,243,17359.16,17359.16,10304.34,7054.82,40.64
RET-50624,2024-05-20 21:13:24.894327032,South,Store,Beauty,UPI,12,2195.57,0.1,3.9,3.0,198,26346.84,23712.16,18431.37,5280.79,22.27
RET-50625,2024-05-21 16:42:42.847608456,North,Wholesale,Clothing,Credit Card,14,394.62,0.05,3.8,6.0,42,5524.68,5248.45,4284.07,964.38,18.37
RET-50626,2024-05-22 12:12:00.800889880,North,Online,Office Supplies,Debit Card,8,1213.81,0.05,3.2,4.0,94,9710.48,9224.96,5911.45,3313.51,35.92
RET-50627,2024-05-23 07:41:18.754171304,East,Wholesale,Beauty,Debit Card,7,1459.48,0.1,4.5,6.0,94,10216.36,9194.72,6567.15,2627.57,28.58
RET-50628,2024-05-24 03:10:36.707452728,East,Online,Electronics,Credit Card,13,1490.57,0.1,2.8,4.0,86,19377.41,17439.67,8695.85,8743.82,50.14
RET-50629,2024-05-24 22:39:54.660734152,East,Store,Clothing,Net Banking,9,1745.98,0.05,3.0,5.0,64,15713.82,14928.13,10655.11,4273.02,28.62
RET-50630,2024-05-25 18:09:12.614015576,West,Online,Office Supplies,Credit Card,13,562.06,0.0,3.9,3.0,102,7306.78,7306.78,3963.0,3343.78,45.76
RET-50631,2024-05-26 13:38:30.567297000,North,Online,Furniture,Net Banking,3,3069.96,0.15,4.1,8.0,99,9209.88,7828.4,4855.54,2972.86,37.98
RET-50632,2024-05-27 09:07:48.520578424,South,Online,Clothing,UPI,3,1611.96,0.1,3.7,8.0,197,4835.88,4352.29,3567.0,785.29,18.04
RET-50633,2024-05-28 04:37:06.473859848,,Wholesale,Office Supplies,Cash,1,1727.6,0.2,4.4,3.0,110,1727.6,1382.08,755.3,626.78,45.35
RET-50634,2024-05-29 00:06:24.427141272,South,Online,Electronics,Cash,6,824.78,0.0,3.7,4.0,185,4948.68,4948.68,3746.44,1202.24,24.29
RET-50635,2024-05-29 19:35:42.380422696,West,Online,Electronics,UPI,12,1349.6,0.2,4.9,7.0,74,16195.2,12956.16,6510.42,6445.74,49.75
RET-50636,2024-05-30 15:05:00.333704112,East,Store,Furniture,Cash,8,2849.44,0.15,4.3,3.0,144,22795.52,19376.19,14836.68,4539.51,23.43
RET-50637,2024-05-31 10:34:18.286985536,South,Store,Furniture,Debit Card,8,1188.22,0.15,3.7,7.0,146,9505.76,8079.9,4130.28,3949.62,48.88
RET-50638,2024-06-01 06:03:36.240266960,East,Online,Furniture,Debit Card,2,1362.48,0.05,3.4,6.0,241,2724.96,2588.71,1251.72,1336.99,51.65
RET-50639,2024-06-02 01:32:54.193548384,East,Store,Beauty,Cash,2,1474.31,0.15,5.0,4.0,121,2948.62,2506.33,1282.95,1223.38,48.81
RET-50640,2024-06-02 21:02:12.146829808,West,Store,Beauty,Debit Card,2,415.13,0.1,3.7,7.0,165,830.26,747.23,541.36,205.87,27.55
RET-50641,2024-06-03 16:31:30.100111232,West,Wholesale,Clothing,Cash,6,1072.68,0.15,3.0,5.0,105,6436.08,5470.67,3284.46,2186.21,39.96
RET-50642,2024-06-04 12:00:48.053392656,North,Online,Furniture,Cash,12,1882.84,0.05,4.4,5.0,108,22594.08,21464.38,11436.52,10027.86,46.72
RET-50643,2024-06-05 07:30:06.006674080,East,Store,Office Supplies,Credit Card,11,873.51,0.15,3.6,5.0,113,9608.61,8167.32,6001.74,2165.58,26.52
RET-50644,2024-06-06 02:59:23.959955504,West,Online,Electronics,Net Banking,12,1167.55,0.0,5.0,5.0,206,14010.6,14010.6,9863.01,4147.59,29.6
RET-50645,2024-06-06 22:28:41.913236928,East,Wholesale,Office Supplies,UPI,5,1174.73,0.05,3.6,3.0,165,5873.65,5579.97,2851.85,2728.12,48.89
RET-50646,2024-06-07 17:57:59.866518352,West,Store,Beauty,Net Banking,6,429.71,0.05,3.1,5.0,159,2578.26,2449.35,1657.04,792.31,32.35
RET-50647,2024-06-08 13:27:17.819799776,West,Online,Electronics,Cash,14,2024.09,0.0,3.0,4.0,27,28337.26,28337.26,18127.93,10209.33,36.03
RET-50648,2024-06-09 08:56:35.773081200,East,Wholesale,Beauty,,10,497.68,0.05,2.7,4.0,200,4976.8,4727.96,3686.99,1040.97,22.02
RET-50649,2024-06-10 04:25:53.726362624,West,Wholesale,Clothing,Credit Card,10,1579.42,0.1,4.5,5.0,123,15794.2,14214.78,11038.65,3176.13,22.34
RET-50650,2024-06-10 23:55:11.679644048,North,Online,Clothing,Net Banking,8,1100.19,0.1,5.0,4.0,171,8801.52,7921.37,4950.92,2970.45,37.5
RET-50651,2024-06-11 19:24:29.632925472,West,Online,Electronics,Credit Card,2,961.36,0.15,4.2,5.0,124,1922.72,1634.31,1092.45,541.86,33.16
RET-50652,2024-06-12 14:53:47.586206896,East,Online,Electronics,Cash,11,1253.24,0.15,3.8,6.0,224,13785.64,11717.79,7218.28,4499.51,38.4
RET-50653,2024-06-13 10:23:05.539488320,West,Online,Clothing,Cash,6,1958.57,0.05,3.3,3.0,160,11751.42,11163.85,6164.36,4999.49,44.78
RET-50654,2024-06-14 05:52:23.492769744,South,Online,Office Supplies,Credit Card,5,2036.17,0.1,4.5,4.0,237,10180.85,9162.77,6624.3,2538.47,27.7
RET-50655,2024-06-15 01:21:41.446051168,North,Wholesale,Electronics,Cash,11,907.19,0.0,3.2,3.0,96,9979.09,9979.09,7093.77,2885.32,28.91
RET-50656,2024-06-15 20:50:59.399332592,West,Online,Beauty,Cash,7,1078.34,0.1,3.6,4.0,243,7548.38,6793.54,3467.09,3326.45,48.96
RET-50657,2024-06-16 16:20:17.352614016,East,Store,Furniture,Debit Card,3,686.39,0.0,3.8,6.0,122,2059.17,2059.17,1558.23,500.94,24.33
RET-50658,2024-06-17 11:49:35.305895440,East,Store,Clothing,Cash,13,464.1,0.0,4.7,5.0,195,6033.3,6033.3,4770.08,1263.22,20.94
RET-50659,2024-06-18 07:18:53.259176864,South,Wholesale,Furniture,Cash,6,2226.5,0.15,4.5,2.0,93,13359.0,11355.15,7037.68,4317.47,38.02
RET-50660,2024-06-19 02:48:11.212458288,South,Store,Beauty,Net Banking,12,588.08,0.1,5.0,3.0,222,7056.96,6351.26,3734.25,2617.01,41.2
RET-50661,2024-06-19 22:17:29.165739712,North,Store,Electronics,UPI,6,744.07,0.05,5.0,5.0,198,4464.42,4241.2,2343.75,1897.45,44.74
RET-50662,2024-06-20 17:46:47.119021136,South,Online,Furniture,Debit Card,5,1535.62,0.1,3.9,1.0,79,7678.1,6910.29,5168.66,1741.63,25.2
RET-50663,2024-06-21 13:16:05.072302560,West,Online,Beauty,Cash,12,499.73,0.05,5.0,4.0,22,5996.76,5696.92,3114.44,2582.48,45.33
RET-50664,2024-06-22 08:45:23.025583984,South,Store,Beauty,Debit Card,13,1639.49,0.1,5.0,3.0,204,21313.37,19182.03,14777.72,4404.31,22.96
